RingId,Name,Age,Type,Color,Status,ForSale
AUTO8435,Bird8435,14,Owl,Yellow,Sold,True
AUTO8436,Bird8436,18,Owl,Black,In Aviary,True
AUTO8437,Bird8437,15,Cockatiel,Red,In Aviary,False
AUTO8438,Bird8438,24,Eagle,Blue,In Aviary,False
AUTO8439,Bird8439,13,Parrot,Black,In Aviary,False
AUTO8440,Bird8440,4,Eagle,Black,Quarantine,True
AUTO8441,Bird8441,15,Cockatiel,Red,In Aviary,True
AUTO8442,Bird8442,24,Parrot,Red,In Aviary,False
AUTO8443,Bird8443,21,Owl,Yellow,In Aviary,False
AUTO8444,Bird8444,7,Parrot,White,In Aviary,False
AUTO8445,Bird8445,19,Parrot,Red,Quarantine,False
AUTO8446,Bird8446,24,Eagle,Green,In Aviary,False
AUTO8447,Bird8447,7,Eagle,Yellow,In Aviary,True
AUTO8448,Bird8448,1,Finch,White,Quarantine,False
AUTO8449,Bird8449,5,Owl,White,In Aviary,False
AUTO8450,Bird8450,11,Cockatiel,Black,Sold,False
AUTO8451,Bird8451,10,Finch,Green,In Aviary,False
AUTO8452,Bird8452,18,Cockatiel,Yellow,Quarantine,True
AUTO8453,Bird8453,11,Eagle,Black,Sold,True
AUTO8454,Bird8454,3,Owl,Red,Sold,True
AUTO8455,Bird8455,21,Owl,White,Sold,False
AUTO8456,Bird8456,23,Parrot,Blue,In Aviary,True
AUTO8457,Bird8457,16,Cockatiel,Red,In Aviary,True
AUTO8458,Bird8458,1,Owl,Black,In Aviary,False
AUTO8459,Bird8459,14,Parrot,Red,Quarantine,False
AUTO8460,Bird8460,17,Parrot,Green,Sold,True
AUTO8461,Bird8461,1,Parrot,White,In Aviary,False
AUTO8462,Bird8462,24,Cockatiel,Yellow,Sold,True
AUTO8463,Bird8463,21,Finch,Black,Sold,False
AUTO8464,Bird8464,7,Parrot,White,Quarantine,False
AUTO8465,Bird8465,14,Owl,Black,Quarantine,False
AUTO8466,Bird8466,21,Finch,Green,In Aviary,False
AUTO8467,Bird8467,23,Owl,Yellow,Quarantine,True
AUTO8468,Bird8468,24,Finch,White,Sold,False
AUTO8469,Bird8469,20,Parrot,White,Sold,False
AUTO8470,Bird8470,19,Finch,White,In Aviary,True
AUTO8471,Bird8471,13,Cockatiel,Black,In Aviary,False
AUTO8472,Bird8472,19,Finch,Blue,Sold,True
AUTO8473,Bird8473,9,Parrot,Yellow,In Aviary,False
AUTO8474,Bird8474,1,Parrot,Black,In Aviary,False
AUTO8475,Bird8475,4,Finch,Green,Sold,True
AUTO8476,Bird8476,14,Parrot,Green,In Aviary,False
AUTO8477,Bird8477,8,Cockatiel,Yellow,In Aviary,False
AUTO8478,Bird8478,8,Owl,Blue,In Aviary,True
AUTO8479,Bird8479,19,Cockatiel,White,Sold,False
AUTO8480,Bird8480,22,Cockatiel,Blue,Quarantine,False
AUTO8481,Bird8481,4,Finch,White,Quarantine,True
AUTO8482,Bird8482,4,Eagle,Blue,Sold,True
AUTO8483,Bird8483,7,Cockatiel,White,In Aviary,False
AUTO8484,Bird8484,2,Owl,Black,Sold,True
AUTO8485,Bird8485,21,Cockatiel,Yellow,Quarantine,False
AUTO8486,Bird8486,17,Finch,White,Quarantine,True
AUTO8487,Bird8487,5,Eagle,Black,Quarantine,False
AUTO8488,Bird8488,12,Parrot,Blue,Sold,False
AUTO8489,Bird8489,23,Finch,Red,In Aviary,False
AUTO8490,Bird8490,9,Cockatiel,Yellow,Quarantine,True
AUTO8491,Bird8491,1,Owl,Black,Sold,False
AUTO8492,Bird8492,17,Parrot,Black,In Aviary,True
AUTO8493,Bird8493,13,Cockatiel,Green,Quarantine,True
AUTO8494,Bird8494,24,Parrot,Black,Sold,True
AUTO8495,Bird8495,16,Parrot,Black,In Aviary,False
AUTO8496,Bird8496,15,Parrot,White,Quarantine,True
AUTO8497,Bird8497,24,Parrot,Black,Sold,True
AUTO8498,Bird8498,18,Owl,Green,Quarantine,True
AUTO8499,Bird8499,3,Cockatiel,White,Quarantine,True
AUTO8500,Bird8500,1,Owl,Red,Quarantine,False
AUTO8501,Bird8501,10,Owl,White,Quarantine,True
AUTO8502,Bird8502,16,Eagle,Blue,Quarantine,False
AUTO8503,Bird8503,2,Eagle,Blue,Quarantine,False
AUTO8504,Bird8504,11,Finch,White,Sold,False
AUTO8505,Bird8505,5,Parrot,White,Quarantine,False
AUTO8506,Bird8506,4,Owl,Black,Quarantine,True
AUTO8507,Bird8507,18,Eagle,Green,Sold,True
AUTO8508,Bird8508,13,Eagle,Red,In Aviary,False
AUTO8509,Bird8509,19,Cockatiel,Blue,In Aviary,True
AUTO8510,Bird8510,16,Cockatiel,Green,Quarantine,True
AUTO8511,Bird8511,22,Parrot,Yellow,Quarantine,False
AUTO8512,Bird8512,5,Owl,Red,Sold,True
AUTO8513,Bird8513,12,Parrot,Blue,In Aviary,True
AUTO8514,Bird8514,6,Finch,White,In Aviary,False
AUTO8515,Bird8515,14,Parrot,Blue,Quarantine,True
AUTO8516,Bird8516,8,Finch,Green,In Aviary,False
AUTO8517,Bird8517,10,Eagle,Red,In Aviary,True
AUTO8518,Bird8518,16,Eagle,Green,In Aviary,False
AUTO8519,Bird8519,17,Cockatiel,Green,In Aviary,True
AUTO8520,Bird8520,9,Parrot,White,Sold,False
AUTO8521,Bird8521,20,Eagle,Yellow,In Aviary,True
AUTO8522,Bird8522,16,Eagle,White,Sold,False
AUTO8523,Bird8523,6,Eagle,Black,Quarantine,False
AUTO8524,Bird8524,11,Finch,Black,In Aviary,True
AUTO8525,Bird8525,13,Owl,Green,In Aviary,False
AUTO8526,Bird8526,7,Owl,White,Sold,False
AUTO8527,Bird8527,8,Parrot,Black,In Aviary,False
AUTO8528,Bird8528,13,Parrot,Green,Quarantine,True
AUTO8529,Bird8529,5,Finch,Black,Sold,True
AUTO8530,Bird8530,1,Eagle,Blue,In Aviary,False
AUTO8531,Bird8531,20,Parrot,White,Quarantine,False
AUTO8532,Bird8532,5,Eagle,Blue,Quarantine,False
AUTO8533,Bird8533,2,Owl,Red,In Aviary,True
AUTO8534,Bird8534,23,Parrot,Blue,Quarantine,False
AUTO8535,Bird8535,22,Eagle,Red,In Aviary,True
AUTO8536,Bird8536,16,Finch,Green,Quarantine,True
AUTO8537,Bird8537,22,Cockatiel,White,In Aviary,True
AUTO8538,Bird8538,22,Finch,Blue,Quarantine,False
AUTO8539,Bird8539,11,Owl,White,In Aviary,True
AUTO8540,Bird8540,4,Owl,Blue,Quarantine,False
AUTO8541,Bird8541,17,Parrot,Red,Sold,True
AUTO8542,Bird8542,18,Finch,Blue,Sold,False
AUTO8543,Bird8543,11,Parrot,White,Sold,True
AUTO8544,Bird8544,3,Cockatiel,Red,Sold,False
AUTO8545,Bird8545,1,Cockatiel,Red,In Aviary,False
AUTO8546,Bird8546,17,Owl,Green,In Aviary,True
AUTO8547,Bird8547,20,Owl,Blue,In Aviary,True
AUTO8548,Bird8548,17,Parrot,Black,Sold,False
AUTO8549,Bird8549,1,Owl,Red,In Aviary,True
AUTO8550,Bird8550,16,Parrot,Black,In Aviary,False
AUTO8551,Bird8551,3,Eagle,White,Quarantine,True
AUTO8552,Bird8552,4,Parrot,Black,In Aviary,True
AUTO8553,Bird8553,16,Eagle,Yellow,Sold,True
AUTO8554,Bird8554,14,Finch,Black,Quarantine,True
AUTO8555,Bird8555,12,Owl,Blue,In Aviary,True
AUTO8556,Bird8556,1,Parrot,Black,Sold,False
AUTO8557,Bird8557,4,Parrot,Red,Quarantine,False
AUTO8558,Bird8558,11,Finch,Yellow,In Aviary,False
AUTO8559,Bird8559,11,Cockatiel,Red,In Aviary,False
AUTO8560,Bird8560,8,Cockatiel,Blue,In Aviary,True
AUTO8561,Bird8561,13,Owl,Green,In Aviary,True
AUTO8562,Bird8562,14,Parrot,Black,In Aviary,True
AUTO8563,Bird8563,18,Parrot,Green,Quarantine,True
AUTO8564,Bird8564,5,Cockatiel,Green,Quarantine,False
AUTO8565,Bird8565,7,Finch,Yellow,Sold,True
AUTO8566,Bird8566,10,Parrot,Yellow,Quarantine,False
AUTO8567,Bird8567,22,Cockatiel,Red,In Aviary,True
AUTO8568,Bird8568,19,Cockatiel,White,In Aviary,True
AUTO8569,Bird8569,20,Finch,Red,Quarantine,True
AUTO8570,Bird8570,12,Parrot,White,Quarantine,False
AUTO8571,Bird8571,13,Eagle,Red,In Aviary,True
AUTO8572,Bird8572,7,Parrot,Red,In Aviary,True
AUTO8573,Bird8573,14,Parrot,Yellow,Quarantine,True
AUTO8574,Bird8574,2,Parrot,Red,Sold,False
AUTO8575,Bird8575,22,Owl,Green,Quarantine,True
AUTO8576,Bird8576,7,Owl,Blue,Quarantine,False
AUTO8577,Bird8577,11,Owl,Blue,Sold,False
AUTO8578,Bird8578,23,Cockatiel,White,Sold,False
AUTO8579,Bird8579,12,Finch,Black,Quarantine,True
AUTO8580,Bird8580,15,Parrot,Blue,Quarantine,False
AUTO8581,Bird8581,7,Finch,Yellow,In Aviary,False
AUTO8582,Bird8582,17,Owl,Blue,In Aviary,False
AUTO8583,Bird8583,7,Cockatiel,Green,Quarantine,True
AUTO8584,Bird8584,12,Owl,Black,Quarantine,False
AUTO8585,Bird8585,17,Cockatiel,Green,Sold,True
AUTO8586,Bird8586,12,Parrot,Red,Quarantine,True
AUTO8587,Bird8587,17,Cockatiel,Blue,In Aviary,True
AUTO8588,Bird8588,15,Eagle,Black,Quarantine,False
AUTO8589,Bird8589,23,Cockatiel,Yellow,Sold,False
AUTO8590,Bird8590,20,Cockatiel,Blue,In Aviary,False
AUTO8591,Bird8591,8,Cockatiel,White,Quarantine,False
AUTO8592,Bird8592,9,Finch,Red,Sold,False
AUTO8593,Bird8593,20,Parrot,Blue,Quarantine,False
AUTO8594,Bird8594,1,Finch,Red,Sold,True
AUTO8595,Bird8595,22,Finch,Black,Quarantine,True
AUTO8596,Bird8596,8,Owl,Yellow,In Aviary,True
AUTO8597,Bird8597,10,Eagle,Red,In Aviary,True
AUTO8598,Bird8598,6,Eagle,Red,Quarantine,False
AUTO8599,Bird8599,17,Owl,Green,Quarantine,False
AUTO8600,Bird8600,2,Finch,Red,Quarantine,False
AUTO8601,Bird8601,17,Owl,Red,Quarantine,False
AUTO8602,Bird8602,20,Cockatiel,Green,In Aviary,True
AUTO8603,Bird8603,13,Finch,White,Sold,True
AUTO8604,Bird8604,20,Cockatiel,Blue,Quarantine,True
AUTO8605,Bird8605,22,Finch,Black,In Aviary,False
AUTO8606,Bird8606,6,Finch,Red,Sold,True
AUTO8607,Bird8607,11,Cockatiel,Red,Sold,False
AUTO8608,Bird8608,11,Eagle,Black,Sold,True
AUTO8609,Bird8609,24,Eagle,Yellow,Quarantine,False
AUTO8610,Bird8610,16,Owl,White,In Aviary,False
AUTO8611,Bird8611,24,Parrot,Blue,Quarantine,True
AUTO8612,Bird8612,11,Owl,Blue,Quarantine,False
AUTO8613,Bird8613,23,Parrot,Green,In Aviary,False
AUTO8614,Bird8614,7,Parrot,Yellow,In Aviary,False
AUTO8615,Bird8615,2,Parrot,Red,Quarantine,False
AUTO8616,Bird8616,14,Owl,Red,Quarantine,True
AUTO8617,Bird8617,5,Parrot,Black,Sold,False
AUTO8618,Bird8618,16,Eagle,Blue,In Aviary,True
AUTO8619,Bird8619,20,Owl,Blue,Quarantine,False
AUTO8620,Bird8620,12,Cockatiel,Green,In Aviary,True
AUTO8621,Bird8621,12,Parrot,Yellow,Quarantine,True
AUTO8622,Bird8622,11,Cockatiel,Red,In Aviary,True
AUTO8623,Bird8623,8,Eagle,Red,Sold,False
AUTO8624,Bird8624,12,Cockatiel,Blue,Sold,True
AUTO8625,Bird8625,1,Cockatiel,Red,Quarantine,True
AUTO8626,Bird8626,17,Eagle,Blue,Quarantine,False
AUTO8627,Bird8627,11,Parrot,Blue,In Aviary,True
AUTO8628,Bird8628,2,Cockatiel,Yellow,In Aviary,False
AUTO8629,Bird8629,15,Eagle,Yellow,In Aviary,False
AUTO8630,Bird8630,14,Eagle,White,In Aviary,True
AUTO8631,Bird8631,22,Eagle,Green,Sold,False
AUTO8632,Bird8632,16,Owl,Blue,In Aviary,True
AUTO8633,Bird8633,4,Eagle,Black,In Aviary,False
AUTO8634,Bird8634,16,Finch,Yellow,Quarantine,False
AUTO8635,Bird8635,18,Eagle,Black,In Aviary,False
AUTO8636,Bird8636,1,Parrot,Blue,In Aviary,True
AUTO8637,Bird8637,6,Finch,Black,Sold,True
AUTO8638,Bird8638,7,Eagle,Blue,Quarantine,False
AUTO8639,Bird8639,22,Parrot,Black,Quarantine,False
AUTO8640,Bird8640,7,Finch,Red,Quarantine,True
AUTO8641,Bird8641,6,Owl,Red,Sold,True
AUTO8642,Bird8642,2,Parrot,Red,In Aviary,True
AUTO8643,Bird8643,15,Parrot,Green,Quarantine,True
AUTO8644,Bird8644,16,Parrot,Blue,Sold,False
AUTO8645,Bird8645,17,Cockatiel,Blue,Sold,True
AUTO8646,Bird8646,10,Parrot,Yellow,Quarantine,True
AUTO8647,Bird8647,12,Eagle,Blue,Quarantine,False
AUTO8648,Bird8648,12,Owl,White,Quarantine,False
AUTO8649,Bird8649,11,Eagle,Black,Quarantine,True
AUTO8650,Bird8650,15,Cockatiel,White,In Aviary,True
AUTO8651,Bird8651,18,Eagle,Blue,Sold,False
AUTO8652,Bird8652,7,Finch,White,Quarantine,False
AUTO8653,Bird8653,16,Finch,Black,Sold,True
AUTO8654,Bird8654,19,Cockatiel,Yellow,In Aviary,False
AUTO8655,Bird8655,6,Finch,Red,Sold,True
AUTO8656,Bird8656,11,Cockatiel,Red,In Aviary,False
AUTO8657,Bird8657,3,Parrot,Yellow,Quarantine,False
AUTO8658,Bird8658,19,Cockatiel,Black,Quarantine,False
AUTO8659,Bird8659,23,Owl,Blue,Sold,True
AUTO8660,Bird8660,7,Cockatiel,Green,Sold,False
AUTO8661,Bird8661,11,Eagle,Yellow,Sold,False
AUTO8662,Bird8662,21,Finch,Blue,In Aviary,False
AUTO8663,Bird8663,10,Eagle,Yellow,Sold,True
AUTO8664,Bird8664,21,Parrot,Green,Quarantine,True
AUTO8665,Bird8665,18,Eagle,Green,Sold,False
AUTO8666,Bird8666,17,Cockatiel,Yellow,Sold,True
AUTO8667,Bird8667,3,Eagle,Green,Quarantine,True
AUTO8668,Bird8668,21,Eagle,Red,In Aviary,True
AUTO8669,Bird8669,1,Eagle,Blue,Quarantine,True
AUTO8670,Bird8670,1,Owl,Black,Sold,False
AUTO8671,Bird8671,4,Finch,Green,In Aviary,True
AUTO8672,Bird8672,1,Eagle,Blue,Quarantine,False
AUTO8673,Bird8673,16,Eagle,Red,Sold,False
AUTO8674,Bird8674,18,Finch,Yellow,Quarantine,True
AUTO8675,Bird8675,24,Parrot,Black,In Aviary,False
AUTO8676,Bird8676,2,Finch,Yellow,Quarantine,False
AUTO8677,Bird8677,10,Eagle,Blue,Sold,False
AUTO8678,Bird8678,19,Owl,Blue,Quarantine,False
AUTO8679,Bird8679,3,Eagle,Yellow,Sold,True
AUTO8680,Bird8680,14,Owl,Red,Sold,True
AUTO8681,Bird8681,10,Cockatiel,Black,In Aviary,True
AUTO8682,Bird8682,12,Eagle,Yellow,Quarantine,False
AUTO8683,Bird8683,19,Parrot,Green,Quarantine,False
AUTO8684,Bird8684,10,Cockatiel,Black,In Aviary,False
AUTO8685,Bird8685,23,Eagle,Green,In Aviary,True
AUTO8686,Bird8686,7,Cockatiel,White,Sold,False
AUTO8687,Bird8687,4,Finch,Blue,In Aviary,True
AUTO8688,Bird8688,2,Parrot,Green,In Aviary,True
AUTO8689,Bird8689,18,Eagle,White,Sold,True
AUTO8690,Bird8690,24,Eagle,Green,Quarantine,False
AUTO8691,Bird8691,16,Finch,Blue,In Aviary,False
AUTO8692,Bird8692,22,Finch,Green,Sold,False
AUTO8693,Bird8693,5,Cockatiel,White,Quarantine,True
AUTO8694,Bird8694,19,Eagle,Yellow,In Aviary,False
AUTO8695,Bird8695,9,Cockatiel,White,Sold,False
AUTO8696,Bird8696,12,Owl,Yellow,Sold,False
AUTO8697,Bird8697,7,Owl,Red,Quarantine,False
AUTO8698,Bird8698,5,Owl,Yellow,Sold,False
AUTO8699,Bird8699,5,Parrot,White,In Aviary,False
AUTO8700,Bird8700,15,Owl,Yellow,In Aviary,False
AUTO8701,Bird8701,24,Eagle,Blue,Sold,False
AUTO8702,Bird8702,5,Parrot,White,Quarantine,False
AUTO8703,Bird8703,14,Eagle,Yellow,Sold,False
AUTO8704,Bird8704,4,Owl,Green,Sold,False
AUTO8705,Bird8705,10,Eagle,Black,Quarantine,False
AUTO8706,Bird8706,22,Finch,Green,In Aviary,False
AUTO8707,Bird8707,6,Eagle,Black,Sold,False
AUTO8708,Bird8708,23,Finch,Green,In Aviary,True
AUTO8709,Bird8709,12,Owl,Black,Quarantine,False
AUTO8710,Bird8710,14,Cockatiel,Black,Sold,False
AUTO8711,Bird8711,13,Cockatiel,Green,In Aviary,False
AUTO8712,Bird8712,24,Finch,Black,In Aviary,True
AUTO8713,Bird8713,11,Parrot,Blue,In Aviary,True
AUTO8714,Bird8714,18,Finch,Red,Quarantine,False
AUTO8715,Bird8715,13,Parrot,Red,In Aviary,True
AUTO8716,Bird8716,17,Owl,Blue,In Aviary,False
AUTO8717,Bird8717,23,Cockatiel,Green,Quarantine,True
AUTO8718,Bird8718,6,Finch,Yellow,Sold,True
AUTO8719,Bird8719,3,Cockatiel,White,Sold,False
AUTO8720,Bird8720,8,Cockatiel,Yellow,Sold,True
AUTO8721,Bird8721,13,Parrot,Black,Sold,False
AUTO8722,Bird8722,10,Cockatiel,White,In Aviary,True
AUTO8723,Bird8723,23,Parrot,White,Sold,False
AUTO8724,Bird8724,3,Parrot,Green,In Aviary,False
AUTO8725,Bird8725,4,Finch,Green,In Aviary,True
AUTO8726,Bird8726,11,Parrot,Black,Sold,True
AUTO8727,Bird8727,3,Cockatiel,Green,Quarantine,True
AUTO8728,Bird8728,8,Parrot,White,Quarantine,True
AUTO8729,Bird8729,15,Parrot,Blue,Quarantine,False
AUTO8730,Bird8730,20,Cockatiel,White,Sold,True
AUTO8731,Bird8731,9,Eagle,Yellow,In Aviary,False
AUTO8732,Bird8732,3,Parrot,Yellow,Sold,False
AUTO8733,Bird8733,11,Finch,Green,Quarantine,False
AUTO8734,Bird8734,5,Owl,Red,Sold,False
AUTO8735,Bird8735,12,Owl,Yellow,Quarantine,True
AUTO8736,Bird8736,19,Eagle,Green,Sold,False
AUTO8737,Bird8737,8,Eagle,Yellow,In Aviary,False
AUTO8738,Bird8738,5,Cockatiel,White,Sold,True
AUTO8739,Bird8739,15,Owl,Black,In Aviary,True
AUTO8740,Bird8740,4,Cockatiel,White,Sold,False
AUTO8741,Bird8741,7,Eagle,White,Sold,True
AUTO8742,Bird8742,6,Eagle,Blue,In Aviary,False
AUTO8743,Bird8743,19,Owl,Blue,Sold,True
AUTO8744,Bird8744,2,Finch,Yellow,Sold,False
AUTO8745,Bird8745,24,Owl,Green,In Aviary,True
AUTO8746,Bird8746,19,Cockatiel,Black,Sold,False
AUTO8747,Bird8747,1,Owl,White,Quarantine,True
AUTO8748,Bird8748,2,Parrot,Blue,In Aviary,True
AUTO8749,Bird8749,16,Parrot,White,Quarantine,True
AUTO8750,Bird8750,19,Eagle,Green,In Aviary,True
AUTO8751,Bird8751,20,Cockatiel,Red,Quarantine,False
AUTO8752,Bird8752,13,Eagle,White,In Aviary,False
AUTO8753,Bird8753,7,Finch,Black,In Aviary,True
AUTO8754,Bird8754,9,Parrot,Green,Quarantine,False
AUTO8755,Bird8755,11,Eagle,Yellow,In Aviary,False
AUTO8756,Bird8756,16,Cockatiel,Yellow,Quarantine,True
AUTO8757,Bird8757,22,Owl,Yellow,In Aviary,True
AUTO8758,Bird8758,5,Parrot,Red,Sold,False
AUTO8759,Bird8759,19,Finch,White,Quarantine,True
AUTO8760,Bird8760,12,Finch,Black,Sold,False
AUTO8761,Bird8761,16,Cockatiel,White,Quarantine,True
AUTO8762,Bird8762,12,Finch,Blue,In Aviary,False
AUTO8763,Bird8763,13,Finch,Green,Quarantine,True
AUTO8764,Bird8764,17,Owl,Black,In Aviary,True
AUTO8765,Bird8765,5,Eagle,Yellow,Quarantine,True
AUTO8766,Bird8766,16,Owl,Yellow,Quarantine,True
AUTO8767,Bird8767,9,Eagle,Red,Sold,True
AUTO8768,Bird8768,12,Parrot,Red,In Aviary,True
AUTO8769,Bird8769,19,Parrot,Black,In Aviary,True
AUTO8770,Bird8770,12,Eagle,Yellow,Quarantine,True
AUTO8771,Bird8771,2,Cockatiel,White,Quarantine,False
AUTO8772,Bird8772,14,Parrot,Red,In Aviary,False
AUTO8773,Bird8773,3,Finch,Yellow,Sold,False
AUTO8774,Bird8774,14,Finch,White,Quarantine,True
AUTO8775,Bird8775,23,Cockatiel,Blue,In Aviary,True
AUTO8776,Bird8776,23,Eagle,Blue,Quarantine,False
AUTO8777,Bird8777,18,Parrot,Green,In Aviary,True
AUTO8778,Bird8778,19,Finch,White,Quarantine,True
AUTO8779,Bird8779,23,Finch,Blue,Sold,True
AUTO8780,Bird8780,2,Eagle,Blue,In Aviary,False
AUTO8781,Bird8781,11,Parrot,Red,Sold,True
AUTO8782,Bird8782,5,Eagle,Blue,Quarantine,True
AUTO8783,Bird8783,7,Eagle,Black,In Aviary,False
AUTO8784,Bird8784,14,Cockatiel,Blue,Sold,True
AUTO8785,Bird8785,2,Finch,Green,Sold,True
AUTO8786,Bird8786,9,Owl,Blue,Sold,True
AUTO8787,Bird8787,6,Owl,Green,In Aviary,True
AUTO8788,Bird8788,5,Finch,White,Sold,False
AUTO8789,Bird8789,23,Eagle,Yellow,Sold,True
AUTO8790,Bird8790,14,Eagle,Black,Quarantine,True
AUTO8791,Bird8791,5,Eagle,White,Sold,True
AUTO8792,Bird8792,5,Eagle,Blue,Sold,False
AUTO8793,Bird8793,15,Parrot,Blue,In Aviary,False
AUTO8794,Bird8794,11,Cockatiel,Red,Sold,False
AUTO8795,Bird8795,8,Eagle,Green,Sold,False
AUTO8796,Bird8796,14,Owl,Yellow,Sold,True
AUTO8797,Bird8797,22,Parrot,White,Quarantine,True
AUTO8798,Bird8798,20,Owl,Yellow,Sold,False
AUTO8799,Bird8799,6,Owl,Red,In Aviary,True
AUTO8800,Bird8800,17,Parrot,Blue,Quarantine,False
AUTO8801,Bird8801,17,Cockatiel,Red,Sold,True
AUTO8802,Bird8802,16,Parrot,Blue,Sold,True
AUTO8803,Bird8803,22,Finch,Blue,In Aviary,False
AUTO8804,Bird8804,21,Parrot,Black,Sold,False
AUTO8805,Bird8805,16,Finch,Black,Quarantine,False
AUTO8806,Bird8806,16,Parrot,Black,Quarantine,True
AUTO8807,Bird8807,4,Owl,Black,Sold,False
AUTO8808,Bird8808,24,Parrot,Yellow,In Aviary,True
AUTO8809,Bird8809,22,Parrot,Red,Quarantine,True
AUTO8810,Bird8810,15,Owl,Red,In Aviary,True
AUTO8811,Bird8811,21,Finch,Red,In Aviary,False
AUTO8812,Bird8812,16,Finch,Blue,In Aviary,False
AUTO8813,Bird8813,22,Cockatiel,Blue,In Aviary,False
AUTO8814,Bird8814,19,Cockatiel,Blue,Quarantine,True
AUTO8815,Bird8815,11,Parrot,Red,Quarantine,True
AUTO8816,Bird8816,8,Cockatiel,Black,Sold,True
AUTO8817,Bird8817,6,Owl,White,Quarantine,True
AUTO8818,Bird8818,2,Eagle,Yellow,Sold,False
AUTO8819,Bird8819,22,Cockatiel,Green,Quarantine,False
AUTO8820,Bird8820,19,Finch,Red,Sold,False
AUTO8821,Bird8821,5,Finch,Yellow,In Aviary,True
AUTO8822,Bird8822,2,Eagle,Green,Sold,True
AUTO8823,Bird8823,7,Owl,Yellow,Sold,True
AUTO8824,Bird8824,14,Eagle,Green,Sold,False
AUTO8825,Bird8825,13,Parrot,Yellow,Sold,True
AUTO8826,Bird8826,18,Parrot,Blue,In Aviary,False
AUTO8827,Bird8827,16,Eagle,Blue,Quarantine,True
AUTO8828,Bird8828,22,Eagle,Green,Quarantine,False
AUTO8829,Bird8829,6,Cockatiel,Black,Quarantine,True
AUTO8830,Bird8830,18,Parrot,Blue,In Aviary,True
AUTO8831,Bird8831,19,Eagle,White,Sold,True
AUTO8832,Bird8832,21,Cockatiel,Green,In Aviary,False
AUTO8833,Bird8833,23,Cockatiel,Blue,Quarantine,True
AUTO8834,Bird8834,2,Parrot,Black,Sold,False
AUTO8835,Bird8835,9,Cockatiel,Black,Quarantine,False
AUTO8836,Bird8836,6,Parrot,Green,In Aviary,True
AUTO8837,Bird8837,24,Parrot,Blue,In Aviary,True
AUTO8838,Bird8838,22,Parrot,Blue,Sold,True
AUTO8839,Bird8839,15,Owl,Blue,Sold,False
AUTO8840,Bird8840,15,Finch,Blue,Sold,True
AUTO8841,Bird8841,18,Owl,Yellow,In Aviary,False
AUTO8842,Bird8842,14,Finch,Blue,In Aviary,True
AUTO8843,Bird8843,19,Finch,Red,Quarantine,True
AUTO8844,Bird8844,24,Eagle,Green,Sold,False
AUTO8845,Bird8845,17,Eagle,Black,Sold,True
AUTO8846,Bird8846,6,Parrot,Blue,Sold,False
AUTO8847,Bird8847,24,Finch,Yellow,Quarantine,True
AUTO8848,Bird8848,2,Finch,White,In Aviary,False
AUTO8849,Bird8849,9,Cockatiel,Yellow,Sold,False
AUTO8850,Bird8850,10,Eagle,Black,Quarantine,False
AUTO8851,Bird8851,21,Cockatiel,Blue,Quarantine,False
AUTO8852,Bird8852,19,Eagle,Green,Quarantine,False
AUTO8853,Bird8853,23,Owl,Blue,In Aviary,True
AUTO8854,Bird8854,16,Cockatiel,Black,Sold,True
AUTO8855,Bird8855,11,Owl,Blue,Sold,False
AUTO8856,Bird8856,17,Cockatiel,Yellow,Sold,False
AUTO8857,Bird8857,20,Finch,White,Quarantine,False
AUTO8858,Bird8858,17,Cockatiel,Green,In Aviary,True
AUTO8859,Bird8859,17,Parrot,Red,Quarantine,False
AUTO8860,Bird8860,14,Parrot,White,Quarantine,False
AUTO8861,Bird8861,5,Parrot,Black,In Aviary,False
AUTO8862,Bird8862,2,Parrot,Black,In Aviary,True
AUTO8863,Bird8863,7,Eagle,Green,Quarantine,False
AUTO8864,Bird8864,18,Finch,Black,Quarantine,True
AUTO8865,Bird8865,3,Owl,White,In Aviary,True
AUTO8866,Bird8866,13,Eagle,Black,In Aviary,False
AUTO8867,Bird8867,2,Owl,White,Sold,False
AUTO8868,Bird8868,13,Eagle,Blue,In Aviary,True
AUTO8869,Bird8869,18,Eagle,Blue,Quarantine,False
AUTO8870,Bird8870,19,Finch,Yellow,Quarantine,True
AUTO8871,Bird8871,24,Owl,Blue,In Aviary,True
AUTO8872,Bird8872,8,Parrot,Blue,In Aviary,False
AUTO8873,Bird8873,2,Owl,Red,In Aviary,False
AUTO8874,Bird8874,6,Cockatiel,Black,Sold,True
AUTO8875,Bird8875,18,Finch,Red,Sold,False
AUTO8876,Bird8876,14,Parrot,White,Sold,False
AUTO8877,Bird8877,8,Owl,Yellow,In Aviary,False
AUTO8878,Bird8878,2,Finch,Black,In Aviary,True
AUTO8879,Bird8879,14,Cockatiel,Red,Quarantine,False
AUTO8880,Bird8880,17,Eagle,Yellow,In Aviary,False
AUTO8881,Bird8881,16,Finch,Green,Sold,False
AUTO8882,Bird8882,7,Finch,Yellow,Sold,True
AUTO8883,Bird8883,24,Owl,White,Sold,True
AUTO8884,Bird8884,8,Owl,Black,Quarantine,False
AUTO8885,Bird8885,1,Cockatiel,White,Sold,False
AUTO8886,Bird8886,21,Owl,Red,Quarantine,False
AUTO8887,Bird8887,6,Cockatiel,Blue,Quarantine,True
AUTO8888,Bird8888,24,Finch,Blue,Quarantine,False
